번호,면적,시도명,시군구명,용도,장소명,주소,최대수용인원,경도,위도,정좌표경도,정좌표위도,구분
4041,1171000000,서울특별시,송파구,학교,서울가락초등학교,서울특별시 송파구 송파대로37길 45(가락동),2733,127.10765,37.50018,209519.1223,544529.8613,안전
4033,1171000000,서울특별시,송파구,학교,영동일고등학교,서울특별시 송파구 석촌호수로 93(잠실동),2046,127.08952,37.50967,207914.4595,545581.301,안전
4040,1171000000,서울특별시,송파구,학교,송파중학교,서울특별시 송파구 동남로 203(가락동),6271,127.12933,37.49628,211436.3049,544098.7675,안전
4042,1171000000,서울특별시,송파구,학교,서울문정초등학교,서울특별시 송파구 문정로5길 20(문정동),3009,127.12872,37.48891,211383.8399,543281.5813,안전
4036,1171000000,서울특별시,송파구,"연수,숙박",에이 플러스,서울특별시 송파구 백제고분로7길 15-10 (잠실동),192,127.08066,37.51101,207131.2009,545729.3435,안전
4043,1171000000,서울특별시,송파구,학교,서울가원초등학교,서울특별시 송파구 중대로4길 8(문정동),2787,127.11412,37.48851,210092.8677,543235.3805,긴급
4044,1171000000,서울특별시,송파구,학교,서울문덕초등학교,서울특별시 송파구 송이로34길 60(문정동),1329,127.1276,37.48499,211284.9762,542846.2409,안전
4047,1171000000,서울특별시,송파구,학교,서울문현초등학교,서울특별시 송파구 충민로 137(장지동),2189,127.13009,37.48271,211505.6577,542593.2084,긴급
4045,1171000000,서울특별시,송파구,학교,문현중학교,서울특별시 송파구 충민로 99(장지동),1383,127.12768,37.48057,211292.6481,542355.4746,긴급
4046,1171000000,서울특별시,송파구,학교,서울송례초등학교,서울특별시 송파구 위례순환로 439(장지동),2516,127.13844,37.47787,212245.5868,542057.3351,안전
4048,1171000000,서울특별시,송파구,학교,오륜중학교,서울특별시 송파구 양재대로 1242(방이동),1096,127.1389,37.51635,212279.6441,546328.0571,안전
3972,1168000000,서울특별시,강남구,학교,대진초등학교,서울특별시 강남구 개포로109길 74(개포동),126,127.07804,37.49669,206901.2465,544139.1934,긴급
3973,1168000000,서울특별시,강남구,학교,구룡초등학교,서울특별시 강남구 개포로 263(개포동),696,127.05205,37.48132,204603.9507,542432.5376,긴급
3968,1168000000,서울특별시,강남구,학교,도성초등학교,서울특별시 강남구 역삼로 313(역삼동),855,127.04918,37.50091,204349.0159,544606.0259,안전
3989,1168000000,서울특별시,강남구,관공서,도곡1문화센터,서울특별시 강남구 도곡로18길 57(도곡동),70,127.03887,37.48837,203437.799,543214.115,안전
3970,1168000000,서울특별시,강남구,관공서,역삼1문화센터,서울특별시 강남구 역삼로7길 16(역삼동),566,127.03327,37.4954,202941.7769,543993.5126,긴급
3990,1171000000,서울특별시,송파구,학교,서울잠전초등학교,서울특별시 송파구 올림픽로12길 51(잠실동),2925,127.08421,37.50677,207445.2209,545259.2488,안전
3971,1168000000,서울특별시,강남구,학교,포이초등학교,서울특별시 강남구 개포로22길 87(개포동),4803,127.05288,37.47603,204677.2551,541844.9994,안전
3969,1168000000,서울특별시,강남구,학교,역삼중학교,서울특별시 강남구 도곡로43길 10(역삼동),932,127.0486,37.49595,204297.4453,544055.7232,안전
3974,1168000000,서울특별시,강남구,학교,구룡중학교,서울특별시 강남구 선릉로 103(개포동),434,127.05575,37.4861,204930.2024,542963.0936,긴급
3975,1168000000,서울특별시,강남구,학교,양전초등학교,서울특별시 강남구 개포로 513(개포동),729,127.06912,37.49026,206112.8637,543425.0228,안전
3993,1168000000,서울특별시,강남구,학교,단국대학교사범대학부속고등학교,서울특별시 강남구 도곡로64길 21(대치동),1769,127.05699,37.4952,205039.4053,543972.3674,안전
3994,1168000000,서울특별시,강남구,학교,대명중학교,서울특별시 강남구 역삼로87길 26(대치동),624,127.06039,37.50623,205339.4086,545196.7134,안전
3992,1171000000,서울특별시,송파구,학교,서울신천초등학교,서울특별시 송파구 올림픽로 215(잠실동),2726,127.09509,37.51544,208406.6988,546222.0348,긴급
3995,1168000000,서울특별시,강남구,학교,도곡초등학교,서울특별시 강남구 선릉로64길 33(대치동),4828,127.05447,37.49955,204816.4048,544455.5018,긴급
3991,1171000000,서울특별시,송파구,학교,서울잠신초등학교,서울특별시 송파구 잠실로 32(잠실동),2676,127.08842,37.51434,207817.1192,546099.5146,안전
3996,1168000000,서울특별시,강남구,관공서,대치1문화센터,서울특별시 강남구 남부순환로391길 19(대치동),176,127.05677,37.49325,205020.4913,543755.9802,안전
3832,1156000000,서울특별시,영등포구,학교,대림중학교,서울특별시 영등포구 시흥대로185길 6(대림동),273,126.90767,37.49242,191835.2342,543667.2723,안전
3834,1159000000,서울특별시,동작구,관공서,대방동주민센터,서울특별시 동작구 여의대방로44길 20(대방동),88,126.92625,37.50817,193479.6788,545413.9358,안전
3838,1159000000,서울특별시,동작구,학교,서울영본초등학교,서울특별시 동작구 만양로12가길 69(본동),313,126.94883,37.51115,195475.6018,545743.3597,안전
3839,1159000000,서울특별시,동작구,학교,서울은로초등학교,서울특별시 동작구 서달로 115(흑석동),213,126.96512,37.50861,196916.1505,545459.7645,안전
3836,1159000000,서울특별시,동작구,학교,서울대림초등학교,서울특별시 동작구 대방동1길 22(대방동),1303,126.92573,37.50065,193432.955,544578.6806,긴급
3835,1159000000,서울특별시,동작구,학교,수도여자고등학교,서울특별시 동작구 여의대방로10길 73(신대방동),77,126.91551,37.49307,192528.6136,543738.2421,긴급
3837,1159000000,서울특별시,동작구,학교,서울본동초등학교,서울특별시 동작구 노량진로26길 16-40 (본동),245,126.9539,37.51012,195924.4278,545627.9862,안전
3833,1159000000,서울특별시,동작구,학교,서울신길초등학교,서울특별시 동작구 알마타길 16(대방동),135,126.92632,37.51007,193485.8839,545624.0643,안전
3830,1156000000,서울특별시,영등포구,학교,서울신영초등학교,서울특별시 영등포구 도신로4길 32(대림동),212,126.89533,37.5005,190744.9555,544564.6931,안전
3831,1156000000,서울특별시,영등포구,학교,서울영림초등학교,서울특별시 영등포구 시흥대로173길 14(대림동),218,126.90251,37.48735,191377.6036,543104.8031,안전
3844,1162000000,서울특별시,관악구,학교,청룡초등학교,서울특별시 관악구 관악로5길 61(봉천동),130,126.95129,37.47588,195691.359,541827.8707,안전
3840,1159000000,서울특별시,동작구,학교,중앙대학교 체육관,서울특별시 동작구 흑석로 84(흑석동),361,126.95556,37.50452,196070.5235,545006.8903,안전
3841,1159000000,서울특별시,동작구,학교,동작중학교,서울특별시 동작구 동작대로39가길 83(동작동),207,126.97627,37.49508,197901.6195,543958.7269,안전
3842,1159000000,서울특별시,동작구,학교,남성중학교,서울특별시 동작구 남부순환로269길 166(사당동),456,126.97249,37.47883,197566.6762,542154.3736,안전
3843,1159000000,서울특별시,동작구,학교,남사초등학교,서울특별시 동작구 동작대로13길 22(사당동),69,126.97886,37.48234,198130.4389,542544.7124,긴급
3846,1162000000,서울특별시,관악구,학교,구암중학교,서울특별시 관악구 성현로 53(봉천동),201,126.94836,37.49268,195433.4506,543692.676,안전
3847,1162000000,서울특별시,관악구,학교,당곡고등학교,서울특별시 관악구 봉천로21길 108(봉천동),146,126.93473,37.49169,194227.6069,543583.9728,안전
3845,1162000000,서울특별시,관악구,학교,봉천초등학교,서울특별시 관악구 행운1라길 17(봉천동),433,126.95787,37.48265,196274.0432,542579.7664,안전
3848,1162000000,서울특별시,관악구,학교,인헌고등학교,서울특별시 관악구 인헌9길 74(봉천동),305,126.97003,37.47172,197348.5664,541365.5353,안전
3850,1162000000,서울특별시,관악구,학교,구암초등학교,서울특별시 관악구 구암길 1(봉천동),197,126.94716,37.48964,195327.3475,543355.6332,안전
3849,1162000000,서울특별시,관악구,학교,관악중학교,서울특별시 관악구 남부순환로237길 60(봉천동),223,126.96201,37.48073,196639.7215,542365.9636,안전
3852,1162000000,서울특별시,관악구,학교,봉림중학교,서울특별시 관악구 장군봉길 72(봉천동),213,126.93819,37.48074,194533.0016,542367.8991,안전
3854,1159000000,서울특별시,동작구,학교,영등포중학교,서울특별시 동작구 등용로8길 5(대방동),516,126.93426,37.50753,194187.2567,545341.5449,안전
3853,1159000000,서울특별시,동작구,학교,서울공업고등학교,서울특별시 동작구 대방동1길 46(대방동),388,126.92238,37.5016,193136.8376,544684.1697,긴급
3855,1159000000,서울특별시,동작구,학교,서울영화초등학교,서울특별시 동작구 등용로8길 3(대방동),296,126.93272,37.50922,194051.1777,545530.0542,안전
3851,1162000000,서울특별시,관악구,학교,당곡중학교,서울특별시 관악구 봉천로13길 101(봉천동),329,126.93316,37.49191,194089.1023,543607.8123,안전
3856,1159000000,서울특별시,동작구,학교,강남중학교,서울특별시 동작구 대방동15길 29(대방동),228,126.92188,37.50279,193092.1246,544816.4213,안전
3857,1162000000,서울특별시,관악구,학교,난우초등학교,서울특별시 관악구 난우길 40(신림동),192,126.9177,37.47658,192719.9484,541907.8104,안전
3858,1162000000,서울특별시,관악구,학교,신우초등학교,서울특별시 관악구 호암로 498(신림동),341,126.93242,37.46274,194021.6841,540370.7561,긴급
3859,1162000000,서울특별시,관악구,학교,삼성초등학교,서울특별시 관악구 대학7길 52(신림동),381,126.94103,37.46804,194783.2137,540958.5061,안전
3860,1162000000,서울특별시,관악구,학교,삼성중학교,서울특별시 관악구 신림로3가길 39-24 (신림동),376,126.94282,37.46787,194941.3364,540939.7862,안전
3868,1162000000,서울특별시,관악구,학교,영락고등학교,서울특별시 관악구 청룡16길 25(봉천동),413,126.94572,37.47658,195198.8219,541905.9594,안전
3869,1162000000,서울특별시,관악구,학교,서울관광고등학교,서울특별시 관악구 은천로15길 25(봉천동),166,126.94377,37.48785,195027.0702,543156.6811,안전
3870,1162000000,서울특별시,관악구,학교,인헌초등학교,서울특별시 관악구 낙성대로 23(봉천동),100,126.96018,37.47646,196477.3664,541892.122,긴급
3871,1162000000,서울특별시,관악구,"연수,숙박",명동여관,서울특별시 관악구 남부순환로 1770-6 (봉천동),122,126.94661,37.48151,195277.429,542453.0001,긴급
3866,1162000000,서울특별시,관악구,학교,구암고등학교,서울특별시 관악구 성현로 57(봉천동),327,126.95029,37.49236,195603.7092,543657.3704,안전
3861,1159000000,서울특별시,동작구,학교,서울문창초등학교,서울특별시 동작구 신대방2길 14(신대방동),390,126.91391,37.48891,192386.5371,543277.2931,안전
3867,1162000000,서울특별시,관악구,학교,은천초등학교,서울특별시 관악구 은천로 69(봉천동),3303,126.94313,37.48684,194970.2676,543044.8671,안전
3863,1159000000,서울특별시,동작구,학교,대방중학교,서울특별시 동작구 여의대방로10길 24(신대방동),366,126.91376,37.49517,192373.9927,543971.0633,안전
3864,1159000000,서울특별시,동작구,학교,서울보라매초등학교,서울특별시 동작구 여의대방로16길 30(신대방동),420,126.91623,37.496,192592.0716,544063.8969,안전
3862,1159000000,서울특별시,동작구,학교,문창중학교,서울특별시 동작구 여의대방로22나길 40(신대방동),928,126.92177,37.49583,193082.2643,544043.7349,안전
3865,1159000000,서울특별시,동작구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",동작구민체육센터,서울특별시 동작구 여의대방로16길 53(신대방동),269,126.91681,37.49478,192642.9084,543927.8616,안전
3876,1162000000,서울특별시,관악구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",청룡산체육관,서울특별시 관악구 관악로5길 91-41 (봉천동),263,126.94937,37.47413,195521.5539,541633.5162,안전
3873,1162000000,서울특별시,관악구,"연수,숙박",유림장,서울특별시 관악구 청룡길 9(봉천동),100,126.94643,37.48145,195261.7793,542447.0645,긴급
3872,1162000000,서울특별시,관악구,"연수,숙박",아비숑여관,서울특별시 관악구 관악로17길 46(봉천동),120,126.94923,37.4811,195509.3896,542408.1785,안전
3875,1162000000,서울특별시,관악구,"연수,숙박",대성여인숙,서울특별시 관악구 청림길 3-1 (봉천동),36,126.95842,37.48852,196322.7965,543230.8765,안전
